[[2025-10-11 01:48:25]] Starting training on model: model_[33, 16, 1]_output_Sigmoid_intermediate_ReLU_normalized_data_True_loss_MSELoss
[[2025-10-11 01:48:25]] Epoch 1/300, Validation Loss: 0.0233
[[2025-10-11 01:48:32]] Epoch 95/300, Validation Loss: 0.0222
[[2025-10-11 01:48:32]] Epoch 96/300, Validation Loss: 0.0222
[[2025-10-11 01:48:32]] Epoch 97/300, Validation Loss: 0.0221
[[2025-10-11 01:48:33]] Epoch 98/300, Validation Loss: 0.0221
[[2025-10-11 01:48:33]] Epoch 99/300, Validation Loss: 0.0221
[[2025-10-11 01:48:33]] Epoch 100/300, Validation Loss: 0.0221
[[2025-10-11 01:48:33]] Epoch 101/300, Validation Loss: 0.0221
[[2025-10-11 01:48:33]] Epoch 102/300, Validation Loss: 0.0221
[[2025-10-11 01:48:33]] Epoch 103/300, Validation Loss: 0.0222
[[2025-10-11 01:48:33]] Epoch 104/300, Validation Loss: 0.0221
[[2025-10-11 01:48:33]] Epoch 105/300, Validation Loss: 0.0221
[[2025-10-11 01:48:33]] Epoch 106/300, Validation Loss: 0.0221
[[2025-10-11 01:48:33]] Epoch 107/300, Validation Loss: 0.0221
[[2025-10-11 01:48:33]] Epoch 108/300, Validation Loss: 0.0221
[[2025-10-11 01:48:33]] Epoch 109/300, Validation Loss: 0.0221
[[2025-10-11 01:48:33]] Epoch 110/300, Validation Loss: 0.0222
[[2025-10-11 01:48:34]] Epoch 111/300, Validation Loss: 0.0221
[[2025-10-11 01:48:34]] Epoch 112/300, Validation Loss: 0.0222
[[2025-10-11 01:48:34]] Epoch 113/300, Validation Loss: 0.0222
[[2025-10-11 01:48:34]] Epoch 114/300, Validation Loss: 0.0221
[[2025-10-11 01:48:34]] Epoch 115/300, Validation Loss: 0.0221
[[2025-10-11 01:48:34]] Epoch 116/300, Validation Loss: 0.0221
[[2025-10-11 01:48:34]] Epoch 117/300, Validation Loss: 0.0221
[[2025-10-11 01:48:34]] Epoch 118/300, Validation Loss: 0.0221
[[2025-10-11 01:48:34]] Epoch 119/300, Validation Loss: 0.0221
[[2025-10-11 01:48:34]] Epoch 120/300, Validation Loss: 0.0221
[[2025-10-11 01:48:34]] Epoch 121/300, Validation Loss: 0.0221
[[2025-10-11 01:48:34]] Epoch 122/300, Validation Loss: 0.0222
[[2025-10-11 01:48:34]] Epoch 123/300, Validation Loss: 0.0221
[[2025-10-11 01:48:34]] Epoch 124/300, Validation Loss: 0.0221
[[2025-10-11 01:48:35]] Epoch 125/300, Validation Loss: 0.0221
[[2025-10-11 01:48:35]] Epoch 126/300, Validation Loss: 0.0221
[[2025-10-11 01:48:35]] Epoch 127/300, Validation Loss: 0.0225
[[2025-10-11 01:48:35]] Epoch 128/300, Validation Loss: 0.0221
[[2025-10-11 01:48:35]] Epoch 129/300, Validation Loss: 0.0221
[[2025-10-11 01:48:35]] Epoch 130/300, Validation Loss: 0.0221
[[2025-10-11 01:48:35]] Epoch 131/300, Validation Loss: 0.0221
[[2025-10-11 01:48:35]] Epoch 132/300, Validation Loss: 0.0221
[[2025-10-11 01:48:35]] Epoch 133/300, Validation Loss: 0.0221
[[2025-10-11 01:48:35]] Epoch 134/300, Validation Loss: 0.0221
[[2025-10-11 01:48:35]] Epoch 135/300, Validation Loss: 0.0222
[[2025-10-11 01:48:35]] Epoch 136/300, Validation Loss: 0.0220
[[2025-10-11 01:48:35]] Epoch 137/300, Validation Loss: 0.0221
[[2025-10-11 01:48:35]] Epoch 138/300, Validation Loss: 0.0222
[[2025-10-11 01:48:36]] Epoch 139/300, Validation Loss: 0.0221
[[2025-10-11 01:48:36]] Epoch 140/300, Validation Loss: 0.0221
[[2025-10-11 01:48:36]] Epoch 141/300, Validation Loss: 0.0221
[[2025-10-11 01:48:36]] Epoch 142/300, Validation Loss: 0.0221
[[2025-10-11 01:48:36]] Epoch 143/300, Validation Loss: 0.0221
[[2025-10-11 01:48:36]] Epoch 144/300, Validation Loss: 0.0221
[[2025-10-11 01:48:36]] Epoch 145/300, Validation Loss: 0.0221
[[2025-10-11 01:48:36]] Epoch 146/300, Validation Loss: 0.0221
[[2025-10-11 01:48:36]] Epoch 147/300, Validation Loss: 0.0222
[[2025-10-11 01:48:36]] Epoch 148/300, Validation Loss: 0.0221
[[2025-10-11 01:48:36]] Epoch 149/300, Validation Loss: 0.0221
[[2025-10-11 01:48:36]] Epoch 150/300, Validation Loss: 0.0221
[[2025-10-11 01:48:36]] Epoch 151/300, Validation Loss: 0.0221
[[2025-10-11 01:48:36]] Epoch 152/300, Validation Loss: 0.0221
[[2025-10-11 01:48:37]] Epoch 153/300, Validation Loss: 0.0222
[[2025-10-11 01:48:37]] Epoch 154/300, Validation Loss: 0.0220
[[2025-10-11 01:48:37]] Epoch 155/300, Validation Loss: 0.0222
[[2025-10-11 01:48:37]] Epoch 156/300, Validation Loss: 0.0221
[[2025-10-11 01:48:37]] Epoch 157/300, Validation Loss: 0.0221
[[2025-10-11 01:48:37]] Epoch 158/300, Validation Loss: 0.0221
[[2025-10-11 01:48:37]] Epoch 159/300, Validation Loss: 0.0222
[[2025-10-11 01:48:37]] Epoch 160/300, Validation Loss: 0.0221
[[2025-10-11 01:48:37]] Epoch 161/300, Validation Loss: 0.0221
[[2025-10-11 01:48:37]] Epoch 162/300, Validation Loss: 0.0221
[[2025-10-11 01:48:37]] Epoch 163/300, Validation Loss: 0.0221
[[2025-10-11 01:48:38]] Epoch 164/300, Validation Loss: 0.0221
[[2025-10-11 01:48:38]] Epoch 165/300, Validation Loss: 0.0222
[[2025-10-11 01:48:38]] Epoch 166/300, Validation Loss: 0.0221
[[2025-10-11 01:48:38]] Epoch 167/300, Validation Loss: 0.0221
[[2025-10-11 01:48:38]] Epoch 168/300, Validation Loss: 0.0221
[[2025-10-11 01:48:38]] Epoch 169/300, Validation Loss: 0.0221
[[2025-10-11 01:48:38]] Epoch 170/300, Validation Loss: 0.0221
[[2025-10-11 01:48:38]] Epoch 171/300, Validation Loss: 0.0221
[[2025-10-11 01:48:38]] Epoch 172/300, Validation Loss: 0.0221
[[2025-10-11 01:48:38]] Epoch 173/300, Validation Loss: 0.0220
[[2025-10-11 01:48:38]] Epoch 174/300, Validation Loss: 0.0221
[[2025-10-11 01:48:38]] Epoch 175/300, Validation Loss: 0.0221
[[2025-10-11 01:48:38]] Epoch 176/300, Validation Loss: 0.0221
[[2025-10-11 01:48:38]] Epoch 177/300, Validation Loss: 0.0221
[[2025-10-11 01:48:38]] Epoch 178/300, Validation Loss: 0.0221
[[2025-10-11 01:48:39]] Epoch 179/300, Validation Loss: 0.0221
[[2025-10-11 01:48:39]] Epoch 180/300, Validation Loss: 0.0221
[[2025-10-11 01:48:39]] Epoch 181/300, Validation Loss: 0.0221
[[2025-10-11 01:48:39]] Epoch 182/300, Validation Loss: 0.0221
[[2025-10-11 01:48:39]] Epoch 183/300, Validation Loss: 0.0221
[[2025-10-11 01:48:39]] Epoch 184/300, Validation Loss: 0.0221
[[2025-10-11 01:48:39]] Epoch 185/300, Validation Loss: 0.0221
[[2025-10-11 01:48:39]] Epoch 186/300, Validation Loss: 0.0220
[[2025-10-11 01:48:39]] Epoch 187/300, Validation Loss: 0.0221
[[2025-10-11 01:48:39]] Epoch 188/300, Validation Loss: 0.0221
[[2025-10-11 01:48:39]] Epoch 189/300, Validation Loss: 0.0223
[[2025-10-11 01:48:39]] Epoch 190/300, Validation Loss: 0.0221
[[2025-10-11 01:48:39]] Epoch 191/300, Validation Loss: 0.0221
[[2025-10-11 01:48:39]] Epoch 192/300, Validation Loss: 0.0222
[[2025-10-11 01:48:40]] Epoch 193/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 194/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 195/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 196/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 197/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 198/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 199/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 200/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 201/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 202/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 203/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 204/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 205/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 206/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 207/300, Validation Loss: 0.0221
[[2025-10-11 01:48:40]] Epoch 208/300, Validation Loss: 0.0221
[[2025-10-11 01:48:41]] Epoch 209/300, Validation Loss: 0.0221
[[2025-10-11 01:48:41]] Epoch 210/300, Validation Loss: 0.0221
[[2025-10-11 01:48:41]] Epoch 211/300, Validation Loss: 0.0221
[[2025-10-11 01:48:41]] Epoch 212/300, Validation Loss: 0.0223
[[2025-10-11 01:48:41]] Epoch 213/300, Validation Loss: 0.0221
[[2025-10-11 01:48:41]] Epoch 214/300, Validation Loss: 0.0221
[[2025-10-11 01:48:41]] Epoch 215/300, Validation Loss: 0.0221
[[2025-10-11 01:48:41]] Epoch 216/300, Validation Loss: 0.0221
[[2025-10-11 01:48:41]] Epoch 217/300, Validation Loss: 0.0221
[[2025-10-11 01:48:41]] Epoch 218/300, Validation Loss: 0.0221
[[2025-10-11 01:48:41]] Epoch 219/300, Validation Loss: 0.0221
[[2025-10-11 01:48:41]] Epoch 220/300, Validation Loss: 0.0221
[[2025-10-11 01:48:41]] Epoch 221/300, Validation Loss: 0.0221
[[2025-10-11 01:48:41]] Epoch 222/300, Validation Loss: 0.0221
[[2025-10-11 01:48:42]] Epoch 223/300, Validation Loss: 0.0221
[[2025-10-11 01:48:42]] Early stopping at epoch 223/300
