[[2025-10-11 02:16:30]] Starting training on model: model_[33, 32, 16, 1]_output_Sigmoid_intermediate_ReLU_normalized_data_True_loss_MSELoss
[[2025-10-11 02:16:30]] Epoch 1/3000, Validation Loss: 0.0146
[[2025-10-11 02:16:34]] Epoch 43/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:34]] Epoch 44/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:34]] Epoch 45/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:34]] Epoch 46/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:34]] Epoch 47/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:34]] Epoch 48/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:34]] Epoch 49/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:34]] Epoch 50/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:34]] Epoch 51/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:34]] Epoch 52/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:34]] Epoch 53/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:34]] Epoch 54/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:34]] Epoch 55/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:35]] Epoch 56/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:35]] Epoch 57/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:35]] Epoch 58/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:35]] Epoch 59/3000, Validation Loss: 0.0133
[[2025-10-11 02:16:35]] Epoch 60/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:35]] Epoch 61/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:35]] Epoch 62/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:35]] Epoch 63/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:35]] Epoch 64/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:35]] Epoch 65/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:35]] Epoch 66/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:35]] Epoch 67/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:35]] Epoch 68/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:35]] Epoch 69/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:36]] Epoch 70/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:36]] Epoch 71/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:36]] Epoch 72/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:36]] Epoch 73/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:36]] Epoch 74/3000, Validation Loss: 0.0132
[[2025-10-11 02:16:36]] Epoch 75/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:36]] Epoch 76/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:36]] Epoch 77/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:36]] Epoch 78/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:36]] Epoch 79/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:36]] Epoch 80/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:36]] Epoch 81/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:36]] Epoch 82/3000, Validation Loss: 0.0132
[[2025-10-11 02:16:36]] Epoch 83/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:37]] Epoch 84/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:37]] Epoch 85/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:37]] Epoch 86/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:37]] Epoch 87/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:37]] Epoch 88/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:37]] Epoch 89/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:37]] Epoch 90/3000, Validation Loss: 0.0131
[[2025-10-11 02:16:37]] Epoch 91/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:37]] Epoch 92/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:37]] Epoch 93/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:37]] Epoch 94/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:37]] Epoch 95/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:37]] Epoch 96/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:37]] Epoch 97/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:37]] Epoch 98/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:38]] Epoch 99/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:38]] Epoch 100/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:38]] Epoch 101/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:38]] Epoch 102/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:38]] Epoch 103/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:38]] Epoch 104/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:38]] Epoch 105/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:38]] Epoch 106/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:38]] Epoch 107/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:38]] Epoch 108/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:38]] Epoch 109/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:38]] Epoch 110/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:38]] Epoch 111/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:38]] Epoch 112/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:39]] Epoch 113/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:39]] Epoch 114/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:39]] Epoch 115/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:39]] Epoch 116/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:39]] Epoch 117/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:39]] Epoch 118/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:39]] Epoch 119/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:39]] Epoch 120/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:39]] Epoch 121/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:39]] Epoch 122/3000, Validation Loss: 0.0132
[[2025-10-11 02:16:39]] Epoch 123/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:39]] Epoch 124/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:39]] Epoch 125/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:39]] Epoch 126/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:40]] Epoch 127/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:40]] Epoch 128/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:40]] Epoch 129/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:40]] Epoch 130/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:40]] Epoch 131/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:40]] Epoch 132/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:40]] Epoch 133/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:40]] Epoch 134/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:40]] Epoch 135/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:40]] Epoch 136/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:40]] Epoch 137/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:40]] Epoch 138/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:40]] Epoch 139/3000, Validation Loss: 0.0135
[[2025-10-11 02:16:40]] Epoch 140/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:40]] Epoch 141/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:41]] Epoch 142/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:41]] Epoch 143/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:41]] Epoch 144/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:41]] Epoch 145/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:41]] Epoch 146/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:41]] Epoch 147/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:41]] Epoch 148/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:41]] Epoch 149/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:41]] Epoch 150/3000, Validation Loss: 0.0131
[[2025-10-11 02:16:41]] Epoch 151/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:41]] Epoch 152/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:41]] Epoch 153/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:42]] Epoch 154/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:42]] Epoch 155/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:42]] Epoch 156/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:42]] Epoch 157/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:42]] Epoch 158/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:42]] Epoch 159/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:42]] Epoch 160/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:42]] Epoch 161/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:42]] Epoch 162/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:42]] Epoch 163/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:42]] Epoch 164/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:42]] Epoch 165/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:42]] Epoch 166/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:42]] Epoch 167/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:42]] Epoch 168/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:43]] Epoch 169/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:43]] Epoch 170/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:43]] Epoch 171/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:43]] Epoch 172/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:43]] Epoch 173/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:43]] Epoch 174/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:43]] Epoch 175/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:43]] Epoch 176/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:43]] Epoch 177/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:43]] Epoch 178/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:43]] Epoch 179/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:43]] Epoch 180/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:43]] Epoch 181/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:43]] Epoch 182/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:44]] Epoch 183/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:44]] Epoch 184/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:44]] Epoch 185/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:44]] Epoch 186/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:44]] Epoch 187/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:44]] Epoch 188/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:44]] Epoch 189/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:44]] Epoch 190/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:44]] Epoch 191/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:44]] Epoch 192/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:44]] Epoch 193/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:44]] Epoch 194/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:44]] Epoch 195/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:44]] Epoch 196/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:45]] Epoch 197/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:45]] Epoch 198/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:45]] Epoch 199/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:45]] Epoch 200/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:45]] Epoch 201/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:45]] Epoch 202/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:45]] Epoch 203/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:45]] Epoch 204/3000, Validation Loss: 0.0131
[[2025-10-11 02:16:45]] Epoch 205/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:45]] Epoch 206/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:45]] Epoch 207/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:45]] Epoch 208/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:45]] Epoch 209/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:46]] Epoch 210/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:46]] Epoch 211/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:46]] Epoch 212/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:46]] Epoch 213/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:46]] Epoch 214/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:46]] Epoch 215/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:46]] Epoch 216/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:46]] Epoch 217/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:46]] Epoch 218/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:46]] Epoch 219/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:46]] Epoch 220/3000, Validation Loss: 0.0135
[[2025-10-11 02:16:46]] Epoch 221/3000, Validation Loss: 0.0132
[[2025-10-11 02:16:46]] Epoch 222/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:46]] Epoch 223/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:46]] Epoch 224/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:47]] Epoch 225/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:47]] Epoch 226/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:47]] Epoch 227/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:47]] Epoch 228/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:47]] Epoch 229/3000, Validation Loss: 0.0132
[[2025-10-11 02:16:47]] Epoch 230/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:47]] Epoch 231/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:47]] Epoch 232/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:47]] Epoch 233/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:47]] Epoch 234/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:47]] Epoch 235/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:47]] Epoch 236/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:47]] Epoch 237/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:47]] Epoch 238/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:47]] Epoch 239/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:48]] Epoch 240/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:48]] Epoch 241/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:48]] Epoch 242/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:48]] Epoch 243/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:48]] Epoch 244/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:48]] Epoch 245/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:48]] Epoch 246/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:48]] Epoch 247/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:48]] Epoch 248/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:48]] Epoch 249/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:48]] Epoch 250/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:48]] Epoch 251/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:48]] Epoch 252/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:49]] Epoch 253/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:49]] Epoch 254/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:49]] Epoch 255/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:49]] Epoch 256/3000, Validation Loss: 0.0132
[[2025-10-11 02:16:49]] Epoch 257/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:49]] Epoch 258/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:49]] Epoch 259/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:49]] Epoch 260/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:49]] Epoch 261/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:49]] Epoch 262/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:49]] Epoch 263/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:49]] Epoch 264/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:49]] Epoch 265/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:50]] Epoch 266/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:50]] Epoch 267/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:50]] Epoch 268/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:50]] Epoch 269/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:50]] Epoch 270/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:50]] Epoch 271/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:50]] Epoch 272/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:50]] Epoch 273/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:50]] Epoch 274/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:50]] Epoch 275/3000, Validation Loss: 0.0132
[[2025-10-11 02:16:50]] Epoch 276/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:50]] Epoch 277/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:50]] Epoch 278/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:50]] Epoch 279/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:51]] Epoch 280/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:51]] Epoch 281/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:51]] Epoch 282/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:51]] Epoch 283/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:51]] Epoch 284/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:51]] Epoch 285/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:51]] Epoch 286/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:51]] Epoch 287/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:51]] Epoch 288/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:51]] Epoch 289/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:51]] Epoch 290/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:51]] Epoch 291/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:51]] Epoch 292/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:51]] Epoch 293/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:52]] Epoch 294/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:52]] Epoch 295/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:52]] Epoch 296/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:52]] Epoch 297/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:52]] Epoch 298/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:52]] Epoch 299/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:52]] Epoch 300/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:52]] Epoch 301/3000, Validation Loss: 0.0131
[[2025-10-11 02:16:52]] Epoch 302/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:52]] Epoch 303/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:52]] Epoch 304/3000, Validation Loss: 0.0131
[[2025-10-11 02:16:53]] Epoch 305/3000, Validation Loss: 0.0131
[[2025-10-11 02:16:53]] Epoch 306/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:53]] Epoch 307/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:53]] Epoch 308/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:53]] Epoch 309/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:53]] Epoch 310/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:53]] Epoch 311/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:53]] Epoch 312/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:53]] Epoch 313/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:53]] Epoch 314/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:53]] Epoch 315/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:53]] Epoch 316/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:53]] Epoch 317/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:53]] Epoch 318/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:54]] Epoch 319/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:54]] Epoch 320/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:54]] Epoch 321/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:54]] Epoch 322/3000, Validation Loss: 0.0131
[[2025-10-11 02:16:54]] Epoch 323/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:54]] Epoch 324/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:54]] Epoch 325/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:54]] Epoch 326/3000, Validation Loss: 0.0137
[[2025-10-11 02:16:54]] Epoch 327/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:54]] Epoch 328/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:54]] Epoch 329/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:54]] Epoch 330/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:54]] Epoch 331/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:54]] Epoch 332/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:55]] Epoch 333/3000, Validation Loss: 0.0132
[[2025-10-11 02:16:55]] Epoch 334/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:55]] Epoch 335/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:55]] Epoch 336/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:55]] Epoch 337/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:55]] Epoch 338/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:55]] Epoch 339/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:55]] Epoch 340/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:55]] Epoch 341/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:55]] Epoch 342/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:55]] Epoch 343/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:55]] Epoch 344/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:55]] Epoch 345/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:56]] Epoch 346/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:56]] Epoch 347/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:56]] Epoch 348/3000, Validation Loss: 0.0130
[[2025-10-11 02:16:56]] Epoch 349/3000, Validation Loss: 0.0129
[[2025-10-11 02:16:56]] Epoch 350/3000, Validation Loss: 0.0128
[[2025-10-11 02:16:56]] Epoch 351/3000, Validation Loss: 0.0137
[[2025-10-11 02:16:56]] Epoch 352/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:56]] Epoch 353/3000, Validation Loss: 0.0127
[[2025-10-11 02:16:56]] Epoch 354/3000, Validation Loss: 0.0128
