[[2025-10-11 01:44:06]] Starting training on model: model_[33, 256, 1]_output_Sigmoid_intermediate_ReLU_normalized_data_True_loss_MSELoss
[[2025-10-11 01:44:06]] Epoch 1/300, Validation Loss: 0.0284
[[2025-10-11 01:44:06]] Epoch 2/300, Validation Loss: 0.0263
[[2025-10-11 01:44:06]] Epoch 3/300, Validation Loss: 0.0257
[[2025-10-11 01:44:06]] Epoch 4/300, Validation Loss: 0.0253
[[2025-10-11 01:44:06]] Epoch 5/300, Validation Loss: 0.0251
[[2025-10-11 01:44:06]] Epoch 6/300, Validation Loss: 0.0249
[[2025-10-11 01:44:06]] Epoch 7/300, Validation Loss: 0.0248
[[2025-10-11 01:44:07]] Epoch 8/300, Validation Loss: 0.0247
[[2025-10-11 01:44:07]] Epoch 9/300, Validation Loss: 0.0246
[[2025-10-11 01:44:07]] Epoch 10/300, Validation Loss: 0.0245
[[2025-10-11 01:44:07]] Epoch 11/300, Validation Loss: 0.0244
[[2025-10-11 01:44:07]] Epoch 12/300, Validation Loss: 0.0244
[[2025-10-11 01:44:07]] Epoch 13/300, Validation Loss: 0.0244
[[2025-10-11 01:44:07]] Epoch 14/300, Validation Loss: 0.0242
[[2025-10-11 01:44:07]] Epoch 15/300, Validation Loss: 0.0242
[[2025-10-11 01:44:07]] Epoch 16/300, Validation Loss: 0.0242
[[2025-10-11 01:44:07]] Epoch 17/300, Validation Loss: 0.0241
[[2025-10-11 01:44:07]] Epoch 18/300, Validation Loss: 0.0241
[[2025-10-11 01:44:08]] Epoch 19/300, Validation Loss: 0.0240
[[2025-10-11 01:44:08]] Epoch 20/300, Validation Loss: 0.0240
[[2025-10-11 01:44:08]] Epoch 21/300, Validation Loss: 0.0240
[[2025-10-11 01:44:08]] Epoch 22/300, Validation Loss: 0.0239
[[2025-10-11 01:44:08]] Epoch 23/300, Validation Loss: 0.0239
[[2025-10-11 01:44:08]] Epoch 24/300, Validation Loss: 0.0239
[[2025-10-11 01:44:08]] Epoch 25/300, Validation Loss: 0.0239
[[2025-10-11 01:44:08]] Epoch 26/300, Validation Loss: 0.0238
[[2025-10-11 01:44:08]] Epoch 27/300, Validation Loss: 0.0238
[[2025-10-11 01:44:08]] Epoch 28/300, Validation Loss: 0.0238
[[2025-10-11 01:44:08]] Epoch 29/300, Validation Loss: 0.0238
[[2025-10-11 01:44:08]] Epoch 30/300, Validation Loss: 0.0237
[[2025-10-11 01:44:09]] Epoch 31/300, Validation Loss: 0.0237
[[2025-10-11 01:44:09]] Epoch 32/300, Validation Loss: 0.0237
[[2025-10-11 01:44:09]] Epoch 33/300, Validation Loss: 0.0237
[[2025-10-11 01:44:09]] Epoch 34/300, Validation Loss: 0.0237
[[2025-10-11 01:44:09]] Epoch 35/300, Validation Loss: 0.0237
[[2025-10-11 01:44:09]] Epoch 36/300, Validation Loss: 0.0236
[[2025-10-11 01:44:09]] Epoch 37/300, Validation Loss: 0.0236
[[2025-10-11 01:44:09]] Epoch 38/300, Validation Loss: 0.0236
[[2025-10-11 01:44:09]] Epoch 39/300, Validation Loss: 0.0236
[[2025-10-11 01:44:09]] Epoch 40/300, Validation Loss: 0.0236
[[2025-10-11 01:44:09]] Epoch 41/300, Validation Loss: 0.0236
[[2025-10-11 01:44:10]] Epoch 42/300, Validation Loss: 0.0236
[[2025-10-11 01:44:10]] Epoch 43/300, Validation Loss: 0.0235
[[2025-10-11 01:44:10]] Epoch 44/300, Validation Loss: 0.0235
[[2025-10-11 01:44:10]] Epoch 45/300, Validation Loss: 0.0235
[[2025-10-11 01:44:10]] Epoch 46/300, Validation Loss: 0.0235
[[2025-10-11 01:44:10]] Epoch 47/300, Validation Loss: 0.0235
[[2025-10-11 01:44:10]] Epoch 48/300, Validation Loss: 0.0235
[[2025-10-11 01:44:10]] Epoch 49/300, Validation Loss: 0.0234
[[2025-10-11 01:44:10]] Epoch 50/300, Validation Loss: 0.0235
[[2025-10-11 01:44:10]] Epoch 51/300, Validation Loss: 0.0234
[[2025-10-11 01:44:11]] Epoch 52/300, Validation Loss: 0.0234
[[2025-10-11 01:44:11]] Epoch 53/300, Validation Loss: 0.0234
[[2025-10-11 01:44:11]] Epoch 54/300, Validation Loss: 0.0234
[[2025-10-11 01:44:11]] Epoch 55/300, Validation Loss: 0.0234
[[2025-10-11 01:44:11]] Epoch 56/300, Validation Loss: 0.0234
[[2025-10-11 01:44:11]] Epoch 57/300, Validation Loss: 0.0234
[[2025-10-11 01:44:11]] Epoch 58/300, Validation Loss: 0.0234
[[2025-10-11 01:44:12]] Epoch 59/300, Validation Loss: 0.0234
[[2025-10-11 01:44:12]] Epoch 60/300, Validation Loss: 0.0234
[[2025-10-11 01:44:12]] Epoch 61/300, Validation Loss: 0.0234
[[2025-10-11 01:44:12]] Epoch 62/300, Validation Loss: 0.0233
[[2025-10-11 01:44:12]] Epoch 63/300, Validation Loss: 0.0233
[[2025-10-11 01:44:12]] Epoch 64/300, Validation Loss: 0.0233
[[2025-10-11 01:44:12]] Epoch 65/300, Validation Loss: 0.0233
[[2025-10-11 01:44:12]] Epoch 66/300, Validation Loss: 0.0233
[[2025-10-11 01:44:12]] Epoch 67/300, Validation Loss: 0.0233
[[2025-10-11 01:44:12]] Epoch 68/300, Validation Loss: 0.0233
[[2025-10-11 01:44:12]] Epoch 69/300, Validation Loss: 0.0233
[[2025-10-11 01:44:12]] Epoch 70/300, Validation Loss: 0.0233
[[2025-10-11 01:44:12]] Epoch 71/300, Validation Loss: 0.0233
[[2025-10-11 01:44:13]] Epoch 72/300, Validation Loss: 0.0233
[[2025-10-11 01:44:13]] Epoch 73/300, Validation Loss: 0.0233
[[2025-10-11 01:44:13]] Epoch 74/300, Validation Loss: 0.0233
[[2025-10-11 01:44:13]] Epoch 75/300, Validation Loss: 0.0233
[[2025-10-11 01:44:13]] Epoch 76/300, Validation Loss: 0.0233
[[2025-10-11 01:44:13]] Epoch 77/300, Validation Loss: 0.0232
[[2025-10-11 01:44:13]] Epoch 78/300, Validation Loss: 0.0232
[[2025-10-11 01:44:13]] Epoch 79/300, Validation Loss: 0.0232
[[2025-10-11 01:44:13]] Epoch 80/300, Validation Loss: 0.0232
[[2025-10-11 01:44:13]] Epoch 81/300, Validation Loss: 0.0232
[[2025-10-11 01:44:13]] Epoch 82/300, Validation Loss: 0.0232
[[2025-10-11 01:44:13]] Epoch 83/300, Validation Loss: 0.0232
[[2025-10-11 01:44:13]] Epoch 84/300, Validation Loss: 0.0232
[[2025-10-11 01:44:14]] Epoch 85/300, Validation Loss: 0.0232
[[2025-10-11 01:44:14]] Epoch 86/300, Validation Loss: 0.0232
[[2025-10-11 01:44:14]] Epoch 87/300, Validation Loss: 0.0232
[[2025-10-11 01:44:14]] Epoch 88/300, Validation Loss: 0.0232
[[2025-10-11 01:44:14]] Epoch 89/300, Validation Loss: 0.0232
[[2025-10-11 01:44:14]] Epoch 90/300, Validation Loss: 0.0232
[[2025-10-11 01:44:14]] Epoch 91/300, Validation Loss: 0.0232
[[2025-10-11 01:44:14]] Epoch 92/300, Validation Loss: 0.0232
[[2025-10-11 01:44:14]] Epoch 93/300, Validation Loss: 0.0232
[[2025-10-11 01:44:14]] Epoch 94/300, Validation Loss: 0.0232
[[2025-10-11 01:44:14]] Epoch 95/300, Validation Loss: 0.0232
[[2025-10-11 01:44:14]] Epoch 96/300, Validation Loss: 0.0231
[[2025-10-11 01:44:15]] Epoch 97/300, Validation Loss: 0.0231
[[2025-10-11 01:44:15]] Epoch 98/300, Validation Loss: 0.0231
[[2025-10-11 01:44:15]] Epoch 99/300, Validation Loss: 0.0231
[[2025-10-11 01:44:15]] Epoch 100/300, Validation Loss: 0.0232
[[2025-10-11 01:44:15]] Epoch 101/300, Validation Loss: 0.0231
[[2025-10-11 01:44:15]] Epoch 102/300, Validation Loss: 0.0231
[[2025-10-11 01:44:15]] Epoch 103/300, Validation Loss: 0.0231
[[2025-10-11 01:44:15]] Epoch 104/300, Validation Loss: 0.0231
[[2025-10-11 01:44:15]] Epoch 105/300, Validation Loss: 0.0231
[[2025-10-11 01:44:15]] Epoch 106/300, Validation Loss: 0.0231
[[2025-10-11 01:44:15]] Epoch 107/300, Validation Loss: 0.0231
[[2025-10-11 01:44:16]] Epoch 108/300, Validation Loss: 0.0231
[[2025-10-11 01:44:16]] Epoch 109/300, Validation Loss: 0.0231
[[2025-10-11 01:44:16]] Epoch 110/300, Validation Loss: 0.0231
[[2025-10-11 01:44:16]] Epoch 111/300, Validation Loss: 0.0231
[[2025-10-11 01:44:16]] Epoch 112/300, Validation Loss: 0.0231
[[2025-10-11 01:44:16]] Epoch 113/300, Validation Loss: 0.0231
[[2025-10-11 01:44:16]] Epoch 114/300, Validation Loss: 0.0231
[[2025-10-11 01:44:16]] Epoch 115/300, Validation Loss: 0.0231
[[2025-10-11 01:44:16]] Epoch 116/300, Validation Loss: 0.0231
[[2025-10-11 01:44:16]] Epoch 117/300, Validation Loss: 0.0231
[[2025-10-11 01:44:16]] Epoch 118/300, Validation Loss: 0.0231
[[2025-10-11 01:44:16]] Epoch 119/300, Validation Loss: 0.0231
