[[2025-10-11 02:11:13]] Starting training on model: model_[33, 16, 1]_output_Sigmoid_intermediate_ReLU_normalized_data_True_loss_MSELoss
[[2025-10-11 02:11:13]] Epoch 1/3000, Validation Loss: 0.0154
[[2025-10-11 02:11:13]] Epoch 2/3000, Validation Loss: 0.0133
[[2025-10-11 02:11:13]] Epoch 3/3000, Validation Loss: 0.0133
[[2025-10-11 02:11:14]] Epoch 4/3000, Validation Loss: 0.0132
[[2025-10-11 02:11:14]] Epoch 5/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:14]] Epoch 6/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:14]] Epoch 7/3000, Validation Loss: 0.0130
[[2025-10-11 02:11:14]] Epoch 8/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:15]] Epoch 9/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:15]] Epoch 10/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:15]] Epoch 11/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:15]] Epoch 12/3000, Validation Loss: 0.0130
[[2025-10-11 02:11:15]] Epoch 13/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:15]] Epoch 14/3000, Validation Loss: 0.0130
[[2025-10-11 02:11:15]] Epoch 15/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:15]] Epoch 16/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:15]] Epoch 17/3000, Validation Loss: 0.0130
[[2025-10-11 02:11:15]] Epoch 18/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:15]] Epoch 19/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:16]] Epoch 20/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:16]] Epoch 21/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:16]] Epoch 22/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:16]] Epoch 23/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:16]] Epoch 24/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:16]] Epoch 25/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:16]] Epoch 26/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:16]] Epoch 27/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:16]] Epoch 28/3000, Validation Loss: 0.0130
[[2025-10-11 02:11:16]] Epoch 29/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:16]] Epoch 30/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:16]] Epoch 31/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:16]] Epoch 32/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:16]] Epoch 33/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:17]] Epoch 34/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:17]] Epoch 35/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:17]] Epoch 36/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:17]] Epoch 37/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:17]] Epoch 38/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:17]] Epoch 39/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:17]] Epoch 40/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:17]] Epoch 41/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:17]] Epoch 42/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:17]] Epoch 43/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:17]] Epoch 44/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:17]] Epoch 45/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:17]] Epoch 46/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:18]] Epoch 47/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:18]] Epoch 48/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:18]] Epoch 49/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:18]] Epoch 50/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:18]] Epoch 51/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:18]] Epoch 52/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:18]] Epoch 53/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:18]] Epoch 54/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:18]] Epoch 55/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:18]] Epoch 56/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:18]] Epoch 57/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:18]] Epoch 58/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:18]] Epoch 59/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:18]] Epoch 60/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:19]] Epoch 61/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:19]] Epoch 62/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:19]] Epoch 63/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:19]] Epoch 64/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:19]] Epoch 65/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:19]] Epoch 66/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:19]] Epoch 67/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:19]] Epoch 68/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:19]] Epoch 69/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:19]] Epoch 70/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:19]] Epoch 71/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:19]] Epoch 72/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:19]] Epoch 73/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:19]] Epoch 74/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:19]] Epoch 75/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:20]] Epoch 76/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:20]] Epoch 77/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:20]] Epoch 78/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:20]] Epoch 79/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:20]] Epoch 80/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:20]] Epoch 81/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:20]] Epoch 82/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:20]] Epoch 83/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:20]] Epoch 84/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:20]] Epoch 85/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:20]] Epoch 86/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:20]] Epoch 87/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:21]] Epoch 88/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:21]] Epoch 89/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:21]] Epoch 90/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:21]] Epoch 91/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:21]] Epoch 92/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:21]] Epoch 93/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:21]] Epoch 94/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:21]] Epoch 95/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:21]] Epoch 96/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:21]] Epoch 97/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:21]] Epoch 98/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:21]] Epoch 99/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:21]] Epoch 100/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:21]] Epoch 101/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:21]] Epoch 102/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:21]] Epoch 103/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:22]] Epoch 104/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:22]] Epoch 105/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:22]] Epoch 106/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:22]] Epoch 107/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:22]] Epoch 108/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:22]] Epoch 109/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:22]] Epoch 110/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:22]] Epoch 111/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:22]] Epoch 112/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:22]] Epoch 113/3000, Validation Loss: 0.0129
[[2025-10-11 02:11:22]] Epoch 114/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:22]] Epoch 115/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:22]] Epoch 116/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:22]] Epoch 117/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:23]] Epoch 118/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:23]] Epoch 119/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:23]] Epoch 120/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:23]] Epoch 121/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:23]] Epoch 122/3000, Validation Loss: 0.0127
[[2025-10-11 02:11:23]] Epoch 123/3000, Validation Loss: 0.0128
[[2025-10-11 02:11:23]] Epoch 124/3000, Validation Loss: 0.0128
