[[2025-10-11 01:46:44]] Starting training on model: model_[33, 256, 32, 1]_output_Sigmoid_intermediate_ReLU_normalized_data_True_loss_MSELoss
[[2025-10-11 01:46:45]] Epoch 1/300, Validation Loss: 0.0241
[[2025-10-11 01:46:50]] Epoch 42/300, Validation Loss: 0.0227
[[2025-10-11 01:46:50]] Epoch 43/300, Validation Loss: 0.0226
[[2025-10-11 01:46:50]] Epoch 44/300, Validation Loss: 0.0225
[[2025-10-11 01:46:50]] Epoch 45/300, Validation Loss: 0.0227
[[2025-10-11 01:46:50]] Epoch 46/300, Validation Loss: 0.0224
[[2025-10-11 01:46:50]] Epoch 47/300, Validation Loss: 0.0226
[[2025-10-11 01:46:50]] Epoch 48/300, Validation Loss: 0.0226
[[2025-10-11 01:46:51]] Epoch 49/300, Validation Loss: 0.0225
[[2025-10-11 01:46:51]] Epoch 50/300, Validation Loss: 0.0230
[[2025-10-11 01:46:51]] Epoch 51/300, Validation Loss: 0.0224
[[2025-10-11 01:46:51]] Epoch 52/300, Validation Loss: 0.0225
[[2025-10-11 01:46:51]] Epoch 53/300, Validation Loss: 0.0225
[[2025-10-11 01:46:51]] Epoch 54/300, Validation Loss: 0.0224
[[2025-10-11 01:46:51]] Epoch 55/300, Validation Loss: 0.0240
[[2025-10-11 01:46:51]] Epoch 56/300, Validation Loss: 0.0228
[[2025-10-11 01:46:51]] Epoch 57/300, Validation Loss: 0.0224
[[2025-10-11 01:46:51]] Epoch 58/300, Validation Loss: 0.0224
[[2025-10-11 01:46:52]] Epoch 59/300, Validation Loss: 0.0224
[[2025-10-11 01:46:52]] Epoch 60/300, Validation Loss: 0.0224
[[2025-10-11 01:46:52]] Epoch 61/300, Validation Loss: 0.0224
[[2025-10-11 01:46:52]] Epoch 62/300, Validation Loss: 0.0226
[[2025-10-11 01:46:52]] Epoch 63/300, Validation Loss: 0.0225
[[2025-10-11 01:46:52]] Epoch 64/300, Validation Loss: 0.0225
[[2025-10-11 01:46:52]] Epoch 65/300, Validation Loss: 0.0224
[[2025-10-11 01:46:52]] Epoch 66/300, Validation Loss: 0.0224
[[2025-10-11 01:46:52]] Epoch 67/300, Validation Loss: 0.0225
[[2025-10-11 01:46:52]] Epoch 68/300, Validation Loss: 0.0225
[[2025-10-11 01:46:53]] Epoch 69/300, Validation Loss: 0.0224
[[2025-10-11 01:46:53]] Epoch 70/300, Validation Loss: 0.0224
[[2025-10-11 01:46:53]] Epoch 71/300, Validation Loss: 0.0226
[[2025-10-11 01:46:53]] Epoch 72/300, Validation Loss: 0.0225
[[2025-10-11 01:46:53]] Epoch 73/300, Validation Loss: 0.0224
[[2025-10-11 01:46:53]] Epoch 74/300, Validation Loss: 0.0225
[[2025-10-11 01:46:53]] Epoch 75/300, Validation Loss: 0.0224
[[2025-10-11 01:46:53]] Epoch 76/300, Validation Loss: 0.0225
[[2025-10-11 01:46:53]] Epoch 77/300, Validation Loss: 0.0224
[[2025-10-11 01:46:53]] Epoch 78/300, Validation Loss: 0.0226
[[2025-10-11 01:46:53]] Epoch 79/300, Validation Loss: 0.0224
[[2025-10-11 01:46:54]] Epoch 80/300, Validation Loss: 0.0229
[[2025-10-11 01:46:54]] Epoch 81/300, Validation Loss: 0.0227
[[2025-10-11 01:46:54]] Epoch 82/300, Validation Loss: 0.0225
[[2025-10-11 01:46:54]] Epoch 83/300, Validation Loss: 0.0224
[[2025-10-11 01:46:54]] Epoch 84/300, Validation Loss: 0.0225
[[2025-10-11 01:46:54]] Epoch 85/300, Validation Loss: 0.0224
[[2025-10-11 01:46:54]] Epoch 86/300, Validation Loss: 0.0225
[[2025-10-11 01:46:54]] Epoch 87/300, Validation Loss: 0.0226
[[2025-10-11 01:46:54]] Epoch 88/300, Validation Loss: 0.0226
[[2025-10-11 01:46:54]] Epoch 89/300, Validation Loss: 0.0233
[[2025-10-11 01:46:55]] Epoch 90/300, Validation Loss: 0.0224
[[2025-10-11 01:46:55]] Epoch 91/300, Validation Loss: 0.0225
[[2025-10-11 01:46:55]] Epoch 92/300, Validation Loss: 0.0224
[[2025-10-11 01:46:55]] Epoch 93/300, Validation Loss: 0.0226
[[2025-10-11 01:46:55]] Epoch 94/300, Validation Loss: 0.0224
[[2025-10-11 01:46:55]] Epoch 95/300, Validation Loss: 0.0225
[[2025-10-11 01:46:55]] Epoch 96/300, Validation Loss: 0.0226
[[2025-10-11 01:46:55]] Epoch 97/300, Validation Loss: 0.0224
[[2025-10-11 01:46:56]] Epoch 98/300, Validation Loss: 0.0227
[[2025-10-11 01:46:56]] Epoch 99/300, Validation Loss: 0.0224
[[2025-10-11 01:46:56]] Epoch 100/300, Validation Loss: 0.0224
[[2025-10-11 01:46:56]] Epoch 101/300, Validation Loss: 0.0225
[[2025-10-11 01:46:56]] Epoch 102/300, Validation Loss: 0.0224
[[2025-10-11 01:46:56]] Epoch 103/300, Validation Loss: 0.0224
[[2025-10-11 01:46:56]] Epoch 104/300, Validation Loss: 0.0226
[[2025-10-11 01:46:57]] Epoch 105/300, Validation Loss: 0.0224
[[2025-10-11 01:46:57]] Epoch 106/300, Validation Loss: 0.0225
[[2025-10-11 01:46:57]] Epoch 107/300, Validation Loss: 0.0224
[[2025-10-11 01:46:57]] Epoch 108/300, Validation Loss: 0.0227
[[2025-10-11 01:46:57]] Epoch 109/300, Validation Loss: 0.0224
[[2025-10-11 01:46:57]] Epoch 110/300, Validation Loss: 0.0224
[[2025-10-11 01:46:57]] Epoch 111/300, Validation Loss: 0.0225
[[2025-10-11 01:46:57]] Epoch 112/300, Validation Loss: 0.0228
[[2025-10-11 01:46:58]] Epoch 113/300, Validation Loss: 0.0224
[[2025-10-11 01:46:58]] Epoch 114/300, Validation Loss: 0.0223
[[2025-10-11 01:46:58]] Epoch 115/300, Validation Loss: 0.0224
[[2025-10-11 01:46:58]] Epoch 116/300, Validation Loss: 0.0224
[[2025-10-11 01:46:58]] Epoch 117/300, Validation Loss: 0.0226
[[2025-10-11 01:46:58]] Epoch 118/300, Validation Loss: 0.0224
[[2025-10-11 01:46:58]] Epoch 119/300, Validation Loss: 0.0224
[[2025-10-11 01:46:58]] Epoch 120/300, Validation Loss: 0.0225
[[2025-10-11 01:46:58]] Epoch 121/300, Validation Loss: 0.0224
[[2025-10-11 01:46:58]] Epoch 122/300, Validation Loss: 0.0224
[[2025-10-11 01:46:58]] Epoch 123/300, Validation Loss: 0.0224
[[2025-10-11 01:46:59]] Epoch 124/300, Validation Loss: 0.0224
[[2025-10-11 01:46:59]] Epoch 125/300, Validation Loss: 0.0228
[[2025-10-11 01:46:59]] Epoch 126/300, Validation Loss: 0.0225
[[2025-10-11 01:46:59]] Epoch 127/300, Validation Loss: 0.0224
[[2025-10-11 01:46:59]] Epoch 128/300, Validation Loss: 0.0224
[[2025-10-11 01:46:59]] Epoch 129/300, Validation Loss: 0.0223
[[2025-10-11 01:46:59]] Epoch 130/300, Validation Loss: 0.0223
[[2025-10-11 01:46:59]] Epoch 131/300, Validation Loss: 0.0224
[[2025-10-11 01:46:59]] Epoch 132/300, Validation Loss: 0.0226
[[2025-10-11 01:47:00]] Epoch 133/300, Validation Loss: 0.0225
[[2025-10-11 01:47:00]] Epoch 134/300, Validation Loss: 0.0224
[[2025-10-11 01:47:00]] Epoch 135/300, Validation Loss: 0.0224
[[2025-10-11 01:47:00]] Epoch 136/300, Validation Loss: 0.0224
[[2025-10-11 01:47:00]] Epoch 137/300, Validation Loss: 0.0224
[[2025-10-11 01:47:00]] Epoch 138/300, Validation Loss: 0.0226
[[2025-10-11 01:47:00]] Epoch 139/300, Validation Loss: 0.0225
[[2025-10-11 01:47:00]] Epoch 140/300, Validation Loss: 0.0224
[[2025-10-11 01:47:00]] Epoch 141/300, Validation Loss: 0.0223
[[2025-10-11 01:47:01]] Epoch 142/300, Validation Loss: 0.0224
[[2025-10-11 01:47:01]] Epoch 143/300, Validation Loss: 0.0224
[[2025-10-11 01:47:01]] Epoch 144/300, Validation Loss: 0.0223
[[2025-10-11 01:47:01]] Epoch 145/300, Validation Loss: 0.0224
[[2025-10-11 01:47:01]] Epoch 146/300, Validation Loss: 0.0224
[[2025-10-11 01:47:01]] Epoch 147/300, Validation Loss: 0.0223
[[2025-10-11 01:47:01]] Epoch 148/300, Validation Loss: 0.0224
[[2025-10-11 01:47:01]] Epoch 149/300, Validation Loss: 0.0224
[[2025-10-11 01:47:01]] Epoch 150/300, Validation Loss: 0.0224
[[2025-10-11 01:47:02]] Epoch 151/300, Validation Loss: 0.0224
[[2025-10-11 01:47:02]] Epoch 152/300, Validation Loss: 0.0223
[[2025-10-11 01:47:02]] Epoch 153/300, Validation Loss: 0.0224
[[2025-10-11 01:47:02]] Epoch 154/300, Validation Loss: 0.0224
[[2025-10-11 01:47:02]] Epoch 155/300, Validation Loss: 0.0223
[[2025-10-11 01:47:02]] Epoch 156/300, Validation Loss: 0.0224
[[2025-10-11 01:47:02]] Epoch 157/300, Validation Loss: 0.0225
[[2025-10-11 01:47:02]] Epoch 158/300, Validation Loss: 0.0223
[[2025-10-11 01:47:02]] Epoch 159/300, Validation Loss: 0.0224
[[2025-10-11 01:47:03]] Epoch 160/300, Validation Loss: 0.0224
[[2025-10-11 01:47:03]] Epoch 161/300, Validation Loss: 0.0223
[[2025-10-11 01:47:03]] Epoch 162/300, Validation Loss: 0.0224
[[2025-10-11 01:47:03]] Epoch 163/300, Validation Loss: 0.0226
[[2025-10-11 01:47:03]] Epoch 164/300, Validation Loss: 0.0223
[[2025-10-11 01:47:03]] Epoch 165/300, Validation Loss: 0.0223
[[2025-10-11 01:47:03]] Epoch 166/300, Validation Loss: 0.0223
[[2025-10-11 01:47:03]] Epoch 167/300, Validation Loss: 0.0224
[[2025-10-11 01:47:03]] Epoch 168/300, Validation Loss: 0.0223
[[2025-10-11 01:47:04]] Epoch 169/300, Validation Loss: 0.0224
[[2025-10-11 01:47:04]] Epoch 170/300, Validation Loss: 0.0227
[[2025-10-11 01:47:04]] Epoch 171/300, Validation Loss: 0.0224
[[2025-10-11 01:47:04]] Epoch 172/300, Validation Loss: 0.0224
[[2025-10-11 01:47:04]] Epoch 173/300, Validation Loss: 0.0223
[[2025-10-11 01:47:04]] Epoch 174/300, Validation Loss: 0.0223
[[2025-10-11 01:47:04]] Epoch 175/300, Validation Loss: 0.0224
[[2025-10-11 01:47:04]] Epoch 176/300, Validation Loss: 0.0224
[[2025-10-11 01:47:04]] Epoch 177/300, Validation Loss: 0.0223
[[2025-10-11 01:47:05]] Epoch 178/300, Validation Loss: 0.0223
[[2025-10-11 01:47:05]] Epoch 179/300, Validation Loss: 0.0224
[[2025-10-11 01:47:05]] Epoch 180/300, Validation Loss: 0.0224
[[2025-10-11 01:47:05]] Epoch 181/300, Validation Loss: 0.0224
[[2025-10-11 01:47:05]] Epoch 182/300, Validation Loss: 0.0223
[[2025-10-11 01:47:05]] Epoch 183/300, Validation Loss: 0.0224
[[2025-10-11 01:47:05]] Epoch 184/300, Validation Loss: 0.0223
[[2025-10-11 01:47:05]] Epoch 185/300, Validation Loss: 0.0225
[[2025-10-11 01:47:05]] Epoch 186/300, Validation Loss: 0.0223
[[2025-10-11 01:47:05]] Epoch 187/300, Validation Loss: 0.0224
[[2025-10-11 01:47:06]] Epoch 188/300, Validation Loss: 0.0223
[[2025-10-11 01:47:06]] Epoch 189/300, Validation Loss: 0.0226
[[2025-10-11 01:47:06]] Epoch 190/300, Validation Loss: 0.0225
[[2025-10-11 01:47:06]] Epoch 191/300, Validation Loss: 0.0224
[[2025-10-11 01:47:06]] Epoch 192/300, Validation Loss: 0.0224
[[2025-10-11 01:47:06]] Epoch 193/300, Validation Loss: 0.0223
[[2025-10-11 01:47:06]] Epoch 194/300, Validation Loss: 0.0224
[[2025-10-11 01:47:06]] Epoch 195/300, Validation Loss: 0.0225
[[2025-10-11 01:47:06]] Epoch 196/300, Validation Loss: 0.0223
[[2025-10-11 01:47:07]] Epoch 197/300, Validation Loss: 0.0224
[[2025-10-11 01:47:07]] Epoch 198/300, Validation Loss: 0.0223
[[2025-10-11 01:47:07]] Epoch 199/300, Validation Loss: 0.0227
[[2025-10-11 01:47:07]] Epoch 200/300, Validation Loss: 0.0223
[[2025-10-11 01:47:07]] Epoch 201/300, Validation Loss: 0.0223
[[2025-10-11 01:47:07]] Epoch 202/300, Validation Loss: 0.0226
[[2025-10-11 01:47:07]] Epoch 203/300, Validation Loss: 0.0225
[[2025-10-11 01:47:07]] Epoch 204/300, Validation Loss: 0.0224
[[2025-10-11 01:47:07]] Epoch 205/300, Validation Loss: 0.0224
[[2025-10-11 01:47:07]] Epoch 206/300, Validation Loss: 0.0223
[[2025-10-11 01:47:08]] Epoch 207/300, Validation Loss: 0.0223
[[2025-10-11 01:47:08]] Epoch 208/300, Validation Loss: 0.0224
[[2025-10-11 01:47:08]] Epoch 209/300, Validation Loss: 0.0225
[[2025-10-11 01:47:08]] Epoch 210/300, Validation Loss: 0.0225
[[2025-10-11 01:47:08]] Epoch 211/300, Validation Loss: 0.0223
[[2025-10-11 01:47:08]] Epoch 212/300, Validation Loss: 0.0225
[[2025-10-11 01:47:08]] Epoch 213/300, Validation Loss: 0.0224
[[2025-10-11 01:47:08]] Epoch 214/300, Validation Loss: 0.0225
[[2025-10-11 01:47:08]] Early stopping at epoch 214/300
